合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IO2606-P-4800,97.8,181.2,97.8,7013,8949.792,3210,-381,144.8,144,78.8,66,65.2,-0.7590
IO2606-P-4850,162,223.8,133.8,3657,6050.922,3525,363,188,183.4,107.2,80.8,76.2,-0.8480
IO2606-P-4900,201.4,267.2,174.8,3094,6369.636,3166,-483,228,228.2,147.4,80.6,80.8,-0.8580
IO2606-P-4950,186.8,313.6,186.8,2350,5829.988,1866,-377,280.8,274.2,188.8,92,85.4,-0.9010
IO2606-P-5000,293.6,361,263.8,1368,4070.392,1636,-200,323.6,322,234.6,89,87.4,-0.9310
IO2606-P-5100,383,455.2,360,822,3239.668,579,-30,423.8,423.6,325.6,98.2,98,-0.9660
IO2606-P-5200,482.8,558,458.8,398,1963.506,504,-13,522.2,522.2,416.2,106,106,-0.9810
IO2606-P-5300,578,636.8,575.2,45,256.742,70,-6,621.6,621.6,525.4,96.2,96.2,-0.9870
IO2606-P-5400,670.6,740.8,664.8,80,547.618,448,-4,724.8,721.4,621.8,103,99.6,-0.9900
IO2606-P-5500,774.6,836.8,763.8,47,369.464,141,6,823.6,821.2,720.4,103.2,100.8,-0.9910
IO2607-C-4250,448.6,466,385.4,8,34.09,48,0,403.4,417.2,506.2,-102.8,-89,0.8840
IO2607-C-4300,404.6,404.6,365.8,2,7.704,50,2,365.8,372,456.6,-90.8,-84.6,0.8560
IO2607-C-4350,360.8,360.8,299.8,24,79.044,38,12,318.8,328.6,410.8,-92,-82.2,0.8080
IO2607-C-4400,317.8,328.2,272.2,49,146.698,101,17,282,286.8,366.4,-84.4,-79.6,0.7720
IO2607-C-4450,278.6,292.6,233.2,24,67.798,52,1,246.8,247.2,323.4,-76.6,-76.2,0.7290
IO2607-C-4500,250,253.4,196,98,236.316,125,28,216,210.8,282.6,-66.6,-71.8,0.6790
IO2607-C-4550,205.8,216.4,159,93,181.158,80,21,172.6,172.6,243,-70.4,-70.4,0.6270
IO2607-C-4600,176.4,188.2,132.4,310,498.974,405,123,142.4,145.8,206,-63.6,-60.2,0.5630
IO2607-C-4650,143.6,157.4,109.8,343,477.444,234,94,114.2,119.2,174.6,-60.4,-55.4,0.5000
IO2607-C-4700,110,129,88.8,1118,1268.764,1051,442,97.4,97,141.6,-44.2,-44.6,0.4360
IO2607-C-4750,91.2,105.2,71.8,656,605.624,583,252,79.2,79.2,115.4,-36.2,-36.2,0.3770
IO2607-C-4800,73,85,57.4,1329,972.648,1183,197,63,63.4,93,-30,-29.6,0.3210
IO2607-C-4850,50,68.8,46.2,772,453.548,794,137,50,50,76.8,-26.8,-26.8,0.2680
IO2607-C-4900,50,56.2,37,1488,729.364,3364,447,41.6,41.6,62.8,-21.2,-21.2,0.2280
IO2607-C-4950,42,45.6,31,1816,705.664,6129,761,33.6,33.6,50.6,-17,-17,0.1910
IO2607-C-5000,28.4,36.2,24.2,1341,413.902,2638,358,27.4,27.4,39.2,-11.8,-11.8,0.1600
IO2607-C-5100,16.8,23,15.2,685,130.298,2731,220,17.2,17.2,24.6,-7.4,-7.4,0.1070
IO2607-C-5200,10,16.6,10,957,124.612,1969,-154,12,12,16.2,-4.2,-4.2,0.0760
IO2607-C-5300,6.8,11.8,6.8,788,69.57,663,-268,9.2,9.2,10.4,-1.2,-1.2,0.0580
IO2607-C-5400,4.8,9,4.8,391,25.788,415,-46,6.2,6.6,7.4,-1.2,-0.8,0.0420
IO2607-C-5500,4.6,7.2,4,684,34.174,967,4,4.8,4.8,5.4,-0.6,-0.6,0.0310
IO2607-P-4250,16.6,26.6,14.2,666,130.066,1075,214,22.6,21.8,12.4,10.2,9.4,-0.1200
IO2607-P-4300,22.2,33.4,17.4,406,94.902,550,110,27,26.4,15.2,11.8,11.2,-0.1440
IO2607-P-4350,31,42.2,23.6,312,95.96,602,162,35,35,19.8,15.2,15.2,-0.1810
IO2607-P-4400,35,53,29.2,809,304.366,1249,56,45,43,25.6,19.4,17.4,-0.2180
IO2607-P-4450,43.6,66.2,38.8,375,188.738,1187,65,52.8,52.6,32.2,20.6,20.4,-0.2610
IO2607-P-4500,50.2,82.2,48.4,1155,720.43,1572,-108,66,66,41,25,25,-0.3130
IO2607-P-4550,66.2,101,60.8,691,519.414,894,63,84.6,81,51.2,33.4,29.8,-0.3700
IO2607-P-4600,83.8,125.6,77.2,492,479.458,739,34,102,102,65.6,36.4,36.4,-0.4340
IO2607-P-4650,104.6,150,96,465,566.084,731,18,124.8,125.6,83.4,41.4,42.2,-0.4990
IO2607-P-4700,134.6,180.8,119.4,1349,1981.074,1067,-14,157,155.4,104.2,52.8,51.2,-0.5630
IO2607-P-4750,150,213.4,146.6,696,1182.848,713,-89,186.8,186.2,125,61.8,61.2,-0.6250
IO2607-P-4800,183.6,249,174.4,393,782.078,1136,-20,216.4,216.4,155.4,61,61,-0.6900
IO2607-P-4850,219,277.6,207.8,491,1114.956,654,-142,256.4,256.4,188,68.4,68.4,-0.7380
IO2607-P-4900,274,323.4,252.6,247,676.164,537,-15,300.4,294,221.6,78.8,72.4,-0.7900
IO2607-P-4950,317,373.4,283.6,113,358.984,572,13,336,335,262,74,73,-0.8330
IO2607-P-5000,355.8,384.6,336,38,135.138,210,14,381,379.4,296.2,84.8,83.2,-0.8640
IO2607-P-5100,430.8,499.2,425,50,227.85,166,-8,485.6,478.4,381.4,104.2,97,-0.8840
IO2607-P-5200,516.4,560,516.4,12,63.524,110,0,559.6,566,472.2,87.4,93.8,-0.9460
IO2607-P-5300,629.6,655.4,622.6,5,30.964,91,2,655.4,662.2,566.2,89.2,96,-0.9710
IO2607-P-5400,711.4,752.6,711.4,9,62.734,61,1,752.6,759.4,662.8,89.8,96.6,-0.9910
IO2607-P-5500,821.6,851.2,821.6,6,47.756,102,0,851.2,864.4,760.4,90.8,104,-0.9640
IO2608-C-4300,430.4,430.4,362.4,16,65.322,37,6,369.4,382.2,460.2,-90.8,-78,0.7570
IO2608-C-4350,390.8,390.8,323.8,21,74.51,67,11,344,342.8,418,-74,-75.2,0.7260
IO2608-C-4400,351,351.4,351,6,21.072,34,6,351.4,305.2,377.4,-26,-72.2,0.6920
IO2608-C-4450,304,313.4,253.6,23,66.862,33,9,265.6,269.4,338.6,-73,-69.2,0.6550
IO2608-C-4500,265.8,278,239.6,9,23.664,11,6,239.6,236.8,301.6,-62,-64.8,0.6140
IO2608-C-4550,233.2,246,194.2,11,26.728,13,1,207.6,206.4,268.2,-60.6,-61.8,0.5710
IO2608-C-4600,215.2,215.4,169,22,44.14,17,7,180,178.4,234.8,-54.8,-56.4,0.5260
IO2608-C-4650,188.2,188.4,188.2,15,29.748,20,-3,188.4,153.2,205,-16.6,-51.8,0.4800
IO2608-C-4700,154,163,126.8,29,43.934,41,7,129,131,174.8,-45.8,-43.8,0.4340
IO2608-C-4750,125.4,143.4,104.4,66,85.538,32,-20,118,110.6,153.2,-35.2,-42.6,0.3890
IO2608-C-4800,108.4,123,91.8,100,107.296,87,26,94,94,130.8,-36.8,-36.8,0.3460
IO2608-C-4850,92.8,104,75,71,61.804,113,24,79,79,112.4,-33.4,-33.4,0.3050
IO2608-C-4900,81.2,91.6,65,265,220.172,392,94,65,65,95.4,-30.4,-30.4,0.2660
IO2608-C-4950,67.4,72.2,54.8,11,7.546,100,-5,54.8,58.4,80.8,-26,-22.4,0.2390
IO2608-C-5000,54.4,68.8,45,222,123.454,206,44,48,48,68.4,-20.4,-20.4,0.2060
IO2608-C-5100,49,49,34.4,158,70.676,251,21,34.4,34.4,50,-15.6,-15.6,0.1560
IO2608-C-5200,30.2,36.2,25,170,50.27,525,27,25.2,25.2,36.4,-11.2,-11.2,0.1180
IO2608-C-5300,25,27.4,19.2,62,14.94,163,13,19.2,19.2,27.4,-8.2,-8.2,0.0920
IO2608-C-5400,16.8,21,14.4,49,9.29,95,-3,14.4,14.4,20.4,-6,-6,0.0710
IO2608-C-5500,13.8,15.8,11.4,117,15.336,153,3,11.4,11.4,15.4,-4,-4,0.0560
IO2608-P-4300,50,72.8,50,272,158.444,1149,138,62.4,62.4,47,15.4,15.4,-0.2260
IO2608-P-4350,68.6,84.4,63.4,113,77.05,1504,12,74.8,72.8,54,20.8,18.8,-0.2580
IO2608-P-4400,77.2,96,74.8,71,56.946,227,-1,89.8,85,63.4,26.4,21.6,-0.2940
IO2608-P-4450,91.2,107.4,91.2,29,25.01,44,2,98.2,99.6,74,24.2,25.6,-0.3340
IO2608-P-4500,102,129,102,53,56.352,124,17,129,115.4,86.6,42.4,28.8,-0.3770
IO2608-P-4550,124.4,124.4,118.4,20,24.422,103,20,118.4,134.4,102,16.4,32.4,-0.4230
IO2608-P-4600,145.6,168.8,143.8,20,29.498,77,-7,162.8,156.4,118.8,44,37.6,-0.4720
IO2608-P-4650,167.4,205.8,162.6,131,223.996,96,-43,187.2,185.2,138.8,48.4,46.4,-0.5200
IO2608-P-4700,183,232,182.4,57,110.078,70,-9,210.6,208.8,161.6,49,47.2,-0.5710
IO2608-P-4750,220,264.6,213,54,115.046,56,-17,240.4,238.8,186.6,53.8,52.2,-0.6200
IO2608-P-4800,243.8,299.8,237,27,69.286,72,-4,274.4,272.2,214.6,59.8,57.6,-0.6650
IO2608-P-4850,288.4,288.4,268.6,25,69.95,41,-6,268.6,306.4,245,23.6,61.4,-0.7110
IO2608-P-4900,323,344.4,315,30,92.852,81,8,344.4,344,275.2,69.2,68.8,-0.7510
IO2608-P-4950,360.4,360.4,346,27,90.346,23,1,346,383.2,313,33,70.2,-0.7890
IO2608-P-5000,null,null,null,0,0,40,0,346.6,424,350.4,-3.8,73.6,-0.8230
IO2608-P-5100,482.2,509,482.2,9,44.202,28,-2,509,514,431.2,77.8,82.8,-0.8680
IO2608-P-5200,557.2,557.6,557.2,7,37.496,13,-1,557.6,599.4,519.4,38.2,80,-0.9290
IO2608-P-5300,649.2,703,649.2,4,26.51,60,4,703,692.6,606.2,96.8,86.4,-0.9660
IO2608-P-5400,746.2,799.4,742.4,12,90.99,50,8,799.4,803,699.2,100.2,103.8,-0.9250
IO2608-P-5500,881.8,897,881.8,7,61.574,16,5,897,900.2,794.2,102.8,106,-0.9380
IO2609-C-3900,700,760,700,9,65.894,83,4,706.4,715.4,808.6,-102.2,-93.2,0.8920
IO2609-C-4000,653,678.4,604.8,32,211.496,307,21,615,624.6,710.6,-95.6,-86,0.8640
IO2609-C-4100,582.6,582.6,559.8,8,45.622,158,4,559.8,537.4,620.2,-60.4,-82.8,0.8280
IO2609-C-4200,490,502,438.4,48,224.578,373,-15,449,454.2,539,-90,-84.8,0.7830
IO2609-C-4300,409.2,418.6,354.4,50,198.63,236,2,372,376.4,449.4,-77.4,-73,0.7280
IO2609-C-4400,331,348,290.6,135,423.63,566,71,299.2,299.2,373,-73.8,-73.8,0.6660
IO2609-C-4500,259.2,284,226.8,158,404.672,1733,35,237.4,241.2,300,-62.6,-58.8,0.5870
IO2609-C-4600,206.2,226.8,186,130,273.144,1042,1,190.2,193,242.4,-52.2,-49.4,0.5080
IO2609-C-4700,161.6,179.4,141.4,354,578.378,1108,180,150.6,149.8,190.4,-39.8,-40.6,0.4300
IO2609-C-4800,137,140.8,109.8,355,454.316,1466,97,113.6,118.2,149.2,-35.6,-31,0.3600
IO2609-C-4900,97.2,112.4,87,494,483.658,1120,155,90.8,90.8,116.2,-25.4,-25.4,0.2950
IO2609-C-5000,85,90.4,69.4,901,706.724,2285,278,71.6,71.6,93.4,-21.8,-21.8,0.2430
IO2609-C-5200,56,56.6,43.2,887,435.41,3318,258,45,46.2,59.6,-14.6,-13.4,0.1650
IO2609-C-5400,32.2,38.6,29.8,557,184.248,4712,141,31,31,37.8,-6.8,-6.8,0.1140
IO2609-C-5600,20.2,26,20.2,427,99.328,893,124,20.8,21.6,25.8,-5,-4.2,0.0810
IO2609-P-3900,23,29,18.8,96,21.554,490,21,24.4,25,18.8,5.6,6.2,-0.0890
IO2609-P-4000,31,40,26.4,385,120.604,1199,-22,34,34,25.4,8.6,8.6,-0.1180
IO2609-P-4100,43.8,52.6,36.8,290,125.028,718,96,46.4,45,34.2,12.2,10.8,-0.1540
IO2609-P-4200,57,72.6,51.8,248,141.524,603,81,63.2,61,46.8,16.4,14.2,-0.2010
IO2609-P-4300,78,97.4,71.8,148,118.96,584,6,83.2,83.2,62.8,20.4,20.4,-0.2590
IO2609-P-4400,100.4,129.4,97.8,287,311.138,838,-26,113,113,85.8,27.2,27.2,-0.3290
IO2609-P-4500,141.4,164.4,131.6,192,280.552,1051,38,152.6,150.2,116.4,36.2,33.8,-0.4070
IO2609-P-4600,170,220,170,216,407.764,749,41,200.8,197.4,152,48.8,45.4,-0.4900
IO2609-P-4700,240.6,278,225.8,232,566.744,495,17,258.4,255.2,202.4,56,52.8,-0.5710
IO2609-P-4800,305.4,345.8,288.6,63,194.63,817,1,325.4,321,260.8,64.6,60.2,-0.6470
IO2609-P-4900,376.8,428.6,369.4,210,790.998,503,-138,402.8,395.4,329.8,73,65.6,-0.7120
IO2609-P-5000,445.6,511,441,55,268.538,405,6,480.2,480.4,403,77.2,77.4,-0.7600
IO2609-P-5200,645.6,645.6,645.6,2,12.912,226,0,645.6,647.2,565,80.6,82.2,-0.8550
IO2609-P-5400,830.2,830.2,830.2,2,15.75,423,-1,830.2,831,744.8,85.4,86.2,-0.9110
IO2609-P-5600,980.2,981.2,980.2,4,39.238,91,-3,981.2,1020,930.4,50.8,89.6,-0.9510
IO2612-C-3900,null,null,null,0,0,187,0,865.2,692.2,774.8,90.4,-82.6,0.8300
IO2612-C-4000,640,640,594,5,30.722,131,3,619,609.6,689.4,-70.4,-79.8,0.7950
IO2612-C-4100,570.4,570.4,518,29,157.412,232,-17,534.4,532.6,608,-73.6,-75.4,0.7540
IO2612-C-4200,466.8,466.8,466.8,1,4.668,138,1,466.8,459.4,531.6,-64.8,-72.2,0.7080
IO2612-C-4300,434,434,383.8,20,82.758,218,14,383.8,393.4,459,-75.2,-65.6,0.6550
IO2612-C-4400,360,372.2,317.8,72,255.222,368,8,332.8,331.6,392.4,-59.6,-60.8,0.6000
IO2612-C-4500,328,328,273.8,103,301.984,1010,64,283,281.4,333,-50,-51.6,0.5410
IO2612-C-4600,247,262.2,227,144,353.446,914,46,231.6,233.8,284.2,-52.6,-50.4,0.4830
IO2612-C-4700,211.8,226.4,183.2,174,369.554,679,57,190.4,190.4,235.6,-45.2,-45.2,0.4240
IO2612-C-4800,178,190.6,154.6,257,434.286,645,117,159,159,198.6,-39.6,-39.6,0.3710
IO2612-C-4900,149.8,159.2,132,144,208.696,387,82,138.4,136,168,-29.6,-32,0.3260
IO2612-C-5000,128.2,128.6,111.4,53,65.43,518,3,116,114.4,141.6,-25.6,-27.2,0.2830
IO2612-C-5200,90,97.6,80.4,155,139.824,755,70,80.6,80.6,102.6,-22,-22,0.2120
IO2612-C-5400,70.4,77.2,61.2,188,128.504,1343,66,61.2,63.6,77.8,-16.6,-14.2,0.1680
IO2612-C-5600,50.2,57.2,43.6,215,106.752,565,78,44.8,46.8,56.2,-11.4,-9.4,0.1280
IO2612-P-3900,55.6,62,48.6,280,149.868,868,93,59,59,48.4,10.6,10.6,-0.1500
IO2612-P-4000,72,81,65.4,66,45.022,323,-8,69.8,75,62.4,7.4,12.6,-0.1850
IO2612-P-4100,91.4,103.6,85.4,71,64.86,1113,12,97.4,95.6,80.2,17.2,15.4,-0.2280
IO2612-P-4200,115.4,133.2,107.4,30,34.67,561,4,116.2,121.4,102,14.2,19.4,-0.2760
IO2612-P-4300,140,165.4,137.6,53,78.692,673,19,154.2,154.2,130,24.2,24.2,-0.3310
IO2612-P-4400,192,212.4,175,35,66.366,840,0,193.4,193.4,161,32.4,32.4,-0.3900
IO2612-P-4500,247.2,260.4,213.6,124,282.944,843,-31,239.8,239.8,200.6,39.2,39.2,-0.4520
IO2612-P-4600,295.8,309.6,265.6,179,498.046,701,-10,293.2,293.2,247.6,45.6,45.6,-0.5130
IO2612-P-4700,344.2,372,327.8,145,484.074,368,82,347.8,350.6,301.6,46.2,49,-0.5740
IO2612-P-4800,417.8,435,381.6,177,714.818,451,121,410.2,417.8,362.6,47.6,55.2,-0.6300
IO2612-P-4900,477.8,485,459.2,7,32.83,176,-1,485,491.4,430,55,61.4,-0.6810
IO2612-P-5000,600,600,600,1,6,192,0,600,568,505.6,94.4,62.4,-0.7270
IO2612-P-5200,715.2,715.2,715.2,3,21.456,259,3,715.2,733.4,661.8,53.4,71.6,-0.8020
IO2612-P-5400,894.8,921.8,894.8,6,54.498,398,6,921.8,911.8,834,87.8,77.8,-0.8550
IO2612-P-5600,1085.6,1085.6,1085.6,9,95.598,123,3,1085.6,1093.2,1015.4,70.2,77.8,-0.9000
IO2703-C-3900,732.4,732.4,692.8,30,218.8,290,5,717.6,702.6,781.6,-64,-79,0.7620
IO2703-C-4000,666,666,612,8,51.85,167,6,612,626,701.2,-89.2,-75.2,0.7300
IO2703-C-4100,589.4,589.4,554.6,10,59.058,101,1,554.6,552.6,624,-69.4,-71.4,0.6930
IO2703-C-4200,512.2,520.2,479.8,13,66.238,112,1,479.8,487,552.2,-72.4,-65.2,0.6520
IO2703-C-4300,461,461,411.4,20,91.258,111,-1,423.4,429,485.4,-62,-56.4,0.6090
IO2703-C-4400,390.2,391,353.8,19,73.346,230,-1,376.8,368.6,425.4,-48.6,-56.8,0.5640
IO2703-C-4500,345.2,345.2,309,12,41.198,261,-1,325.8,318.8,375.2,-49.4,-56.4,0.5170
IO2703-C-4600,294,294,266.6,63,180.782,167,24,280.2,274.6,321.8,-41.6,-47.2,0.4710
IO2703-C-4700,260.4,263.4,225.4,173,424.204,161,40,234.8,237,278.8,-44,-41.8,0.4260
IO2703-C-4800,217,231.8,200,41,92.154,191,-11,200,204.2,241.8,-41.8,-37.6,0.3830
IO2703-C-4900,197,199.4,172,13,24.982,125,4,173.2,176.6,209.8,-36.6,-33.2,0.3440
IO2703-C-5000,179.4,179.4,150,26,42.376,203,8,150,157.4,182.6,-32.6,-25.2,0.3110
IO2703-C-5200,135,135,112,12,14.8,315,3,116.8,115.6,140,-23.2,-24.4,0.2450
IO2703-C-5400,100.2,103.8,88.6,24,22.312,223,15,90.6,90.4,109.4,-18.8,-19,0.1980
IO2703-C-5600,80,81.6,69.2,36,26.504,397,11,70,70,84.6,-14.6,-14.6,0.1580
IO2703-P-3900,89,98.2,83,72,65.902,839,32,95.4,96.2,82.4,13,13.8,-0.1970
IO2703-P-4000,112.6,120.4,100,77,84.452,329,32,120.4,120.4,101.4,19,19,-0.2360
IO2703-P-4100,138.4,140.8,124.2,33,42.102,985,28,140.8,142.8,121.8,19,21,-0.2750
IO2703-P-4200,175.4,177.8,172.4,8,13.258,220,1,177.8,175,149.8,28,25.2,-0.3230
IO2703-P-4300,205.6,218,195.8,131,259.932,131,5,208.2,211.2,178.4,29.8,32.8,-0.3730
IO2703-P-4400,245.6,256.4,245.6,46,114.408,354,13,256.4,254.6,215.6,40.8,39,-0.4260
IO2703-P-4500,297,300,278.2,10,28.334,181,1,298.2,302.2,261,37.2,41.2,-0.4800
IO2703-P-4600,357.4,373.4,346.6,57,197.894,181,-12,352,351,307.4,44.6,43.6,-0.5370
IO2703-P-4700,379.2,431.8,379.2,59,242.216,108,26,427.2,416.8,366.4,60.8,50.4,-0.5880
IO2703-P-4800,464.2,497.8,463.6,10,46.976,194,3,489.4,489.4,427.6,61.8,61.8,-0.6340
IO2703-P-4900,530,569.4,515,40,213.582,191,19,551.2,551.2,493.4,57.8,57.8,-0.6880
IO2703-P-5000,595.8,634.6,595.8,3,18.296,112,0,634.6,629.2,564.4,70.2,64.8,-0.7290
IO2703-P-5200,755.6,807.2,751.2,12,91.646,167,-4,803.6,791,717.4,86.2,73.6,-0.8030
IO2703-P-5400,918,967,918,7,65.914,177,-5,948.2,959.8,882.4,65.8,77.4,-0.8680
IO2703-P-5600,1109.4,1158.8,1093,25,279.572,181,11,1138.2,1136.6,1054.2,84,82.4,-0.9250
小计,,,,185712,141590.868,215092,9154,,,,,,--
MO2606-C-5200,2998,3012,2813.4,44,1288.552,209,-1,2876.2,2845.8,3097.6,-221.4,-251.8,0.9970
MO2606-C-5400,2839.2,2839.2,2607.8,64,1761.86,137,-7,2607.8,2645.8,2897.6,-289.8,-251.8,0.9970
MO2606-C-5600,2584.8,2605.8,2404.6,64,1650.22,222,-9,2438.4,2465,2697.6,-259.2,-232.6,0.9700
MO2606-C-5800,2384.8,2413.8,2215.2,39,921.42,174,-10,2229.4,2246,2497.8,-268.4,-251.8,0.9970
MO2606-C-6000,2174.2,2205,2004.4,69,1497.34,254,-11,2014.6,2046,2297.8,-283.2,-251.8,0.9960
MO2606-C-6200,1974,2010.4,1816.8,69,1360.806,255,-1,1872,1864.8,2098,-226,-233.2,0.9620
MO2606-C-6400,1770.4,1814.4,1586.4,153,2694.692,240,-49,1625.2,1665.4,1898.2,-273,-232.8,0.9580
MO2606-C-6600,1589.4,1602.2,1376.4,123,1911.214,318,-43,1447.8,1465.8,1698.6,-250.8,-232.8,0.9520
MO2606-C-6700,1456.4,1496,1306.4,51,747.962,75,2,1320.4,1366,1598.8,-278.4,-232.8,0.9490
MO2606-C-6800,1357.2,1415,1209.8,158,2110.692,572,-21,1255.4,1268.8,1499,-243.6,-230.2,0.9410
MO2606-C-6900,1271.6,1314.8,1112.2,251,3106.264,157,-43,1173.6,1170,1399.4,-225.8,-229.4,0.9360
MO2606-C-7000,1162.4,1216.4,1000,174,1996.606,508,3,1074.6,1070,1299.8,-225.2,-229.8,0.9310
MO2606-C-7100,1054.6,1115.6,905,162,1708.586,293,-11,940.6,971.8,1200.4,-259.8,-228.6,0.9230
MO2606-C-7200,954.8,1011.6,804.8,192,1860.146,877,17,861,874.4,1101.4,-240.4,-227,0.9120
MO2606-C-7300,858.6,921.8,726,127,1109.802,171,4,761.8,778.2,999.2,-237.4,-221,0.8970
MO2606-C-7400,761.2,821.2,600,268,2013.876,1174,24,689,683.6,900,-211,-216.4,0.9230
MO2606-C-7500,666.6,722.8,510.2,265,1717.96,339,34,583,589.6,805,-222,-215.4,0.8920
MO2606-C-7600,574,633.4,426.6,504,2652.47,1260,7,502,502,708,-206,-206,0.8140
MO2606-C-7700,476.6,538,348.6,857,3728.794,626,93,416.6,416.6,614.6,-198,-198,0.7680
MO2606-C-7800,397,458,280,1554,5681.816,1479,137,338.4,338.4,526,-187.6,-187.6,0.7070
MO2606-C-7900,323.6,381.4,220,3261,9714.318,2005,508,266.2,266.2,439,-172.8,-172.8,0.6350
MO2606-C-8000,285,309,168.8,9425,21343.704,5230,1507,208,208,359,-151,-151,0.5510
MO2606-C-8100,218,292,127.4,13445,24206.214,3663,2131,155.2,155.2,280,-124.8,-124.8,0.4640
MO2606-C-8200,161.8,180.8,95,25402,34824.84,6925,3299,110.6,110.6,217.6,-107,-107,0.3750
MO2606-C-8300,118,133.8,70.2,20032,20375.316,5971,1910,77.2,77.2,161.8,-84.6,-84.6,0.2910
MO2606-C-8400,70,96.6,50.2,21853,15833.71,10218,1790,53.2,53.2,116,-62.8,-62.8,0.2200
MO2606-C-8500,50,70,34.8,18408,9322.856,9001,1481,36.2,36.2,80.4,-44.2,-44.2,0.1620
MO2606-C-8600,36,48.8,23.2,18854,6709.914,13162,1011,24.4,24.4,54.8,-30.4,-30.4,0.1160
MO2606-C-8700,30,33.2,14.8,11307,2625.992,7944,-741,15,15,35.6,-20.6,-20.6,0.0780
MO2606-C-8800,15,22.4,10.8,12116,2021.52,13019,-252,11.4,11.4,23.6,-12.2,-12.2,0.0600
MO2606-C-8900,14,15,7,8187,862.482,7629,-227,7.6,7.6,15.2,-7.6,-7.6,0.0420
MO2606-C-9000,8,19,7,9675,878.374,18039,-97,7,7,11.2,-4.2,-4.2,0.0360
MO2606-C-9100,4.2,8.4,4.2,3657,206.878,5079,-645,4.4,4.4,7.2,-2.8,-2.8,0.0240
MO2606-C-9200,3.8,6,3,3531,161.524,7233,-814,4.2,4.2,5.4,-1.2,-1.2,0.0220
MO2606-C-9300,2.2,5,2.2,1994,77.684,3500,-728,4,4,3.8,0.2,0.2,0.0200
MO2606-C-9400,3,4.2,2.8,2007,68.734,3822,-907,3.8,3.8,3.2,0.6,0.6,0.0180
MO2606-C-9500,2.2,4,2.2,1682,56.602,2696,-692,3.8,3.8,3.2,0.6,0.6,0.0170
MO2606-C-9600,2,4,2,1386,46.35,4461,-221,3.6,3.6,3,0.6,0.6,0.0160
MO2606-C-9700,2.4,3.8,2.4,1222,38.332,2641,-315,3.4,3.4,3,0.4,0.4,0.0150
MO2606-C-9800,2.2,3.4,2.2,1005,29.144,3278,-197,3.2,3.2,3,0.2,0.2,0.0130
MO2606-C-9900,2.8,3.2,2.2,1245,31.838,4894,-123,2.8,2.8,2.8,0,0,0.0120
MO2606-P-5200,0.6,0.8,0.4,166,1.06,2075,-136,0.6,0.6,0.6,0,0,-0.0020
MO2606-P-5400,1.4,1.4,0.6,94,0.736,709,-51,0.8,0.8,0.8,0,0,-0.0020
MO2606-P-5600,1,1.2,0.8,73,0.7,1140,-34,1,1,0.8,0.2,0.2,-0.0030
MO2606-P-5800,0.8,1.2,0.6,68,0.636,1186,-31,1,1,0.8,0.2,0.2,-0.0030
MO2606-P-6000,0.8,1.4,0.8,166,1.768,1152,-27,1,1,0.8,0.2,0.2,-0.0040
MO2606-P-6200,1.4,1.4,1,256,3,1017,67,1.2,1.2,0.8,0.4,0.4,-0.0050
MO2606-P-6400,1.4,2,1.2,250,4.126,1306,8,1.6,1.6,1,0.6,0.6,-0.0060
MO2606-P-6600,1.6,2.6,1.2,420,7.33,1063,19,1.8,1.8,1,0.8,0.8,-0.0080
MO2606-P-6700,2.2,3.2,1.2,574,11.238,506,1,2.2,2.2,1.2,1,1,-0.0100
MO2606-P-6800,3.4,4.4,2,967,27.06,1942,78,3,3,1.6,1.4,1.4,-0.0130
MO2606-P-6900,3.6,4.8,1.8,989,29.756,646,45,3.4,3.4,1.6,1.8,1.8,-0.0160
MO2606-P-7000,5,7.6,3,2272,111.164,2917,-39,4.6,4.6,2.6,2,2,-0.0220
MO2606-P-7100,5,9.4,3.2,1861,102.536,887,80,5.6,5.6,2.6,3,3,-0.0270
MO2606-P-7200,7,12.6,4.2,2882,215.322,2059,-59,7.8,7.8,3.6,4.2,4.2,-0.0370
MO2606-P-7300,9,18.2,6.4,4130,420.768,1824,-335,11,11,5.2,5.8,5.8,-0.0520
MO2606-P-7400,12.4,25,8.2,4519,664.016,4590,242,14.6,14.6,6.2,8.4,8.4,-0.0700
MO2606-P-7500,20,37.8,13.4,9084,2046.024,5906,656,22,22,9.2,12.8,12.8,-0.1000
MO2606-P-7600,28.2,55.2,20,12866,4101.226,6701,773,34,34,14.6,19.4,19.4,-0.1450
MO2606-P-7700,40.2,78,29.8,10340,5057.272,5015,-242,49.6,49.6,21.8,27.8,27.8,-0.2000
MO2606-P-7800,68,110,44.6,15841,11128.504,7498,-762,74,74,33,41,41,-0.2720
MO2606-P-7900,80.4,150.6,63.8,16232,15550.512,5401,-334,102.6,102.6,46.6,56,56,-0.3520
MO2606-P-8000,126.8,199.4,88.6,38682,50611.856,10116,-939,140,140,66,74,74,-0.4440
MO2606-P-8100,180,257.2,120,19187,32391.17,5016,-109,185.6,185.6,92,93.6,93.6,-0.5440
MO2606-P-8200,200,324.4,160,21333,45296.33,6723,-323,239.4,239.4,126.8,112.6,112.6,-0.6490
MO2606-P-8300,260,400,211,13534,36587,5570,-1176,307.4,307.4,171.4,136,136,-0.7460
MO2606-P-8400,340.2,481.4,272,9385,32619.636,4619,-1143,380,380,222,158,158,-0.8440
