date,sh_margin_y,source,fetched_at_utc
2015-02-11,8051.11175134,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-02-12,8040.93283315,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-02-13,7791.62373527,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-02-16,7729.80408663,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-02-17,7534.61212526,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-02-25,7709.68145360,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-02-26,7789.01920692,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-02-27,7808.43947820,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-02,7927.91389697,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-03,8041.00125942,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-04,8112.53368861,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-05,8194.02239652,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-06,8243.79989028,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-09,8348.78753182,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-10,8485.37789505,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-11,8640.04113742,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-12,8780.75844620,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-13,8806.11781488,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-16,8748.50559115,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-17,8818.82625541,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-18,8961.08504027,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-19,9117.56727783,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-20,9270.02173004,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-23,9359.61490802,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-24,9489.28112150,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-25,9600.86790787,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-26,9715.29344684,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-27,9746.95451811,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-30,9873.05162447,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-03-31,9921.14591127,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-01,10075.00876332,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-02,10198.32320645,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-03,10283.39497560,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-07,10490.19510305,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-08,10639.07515309,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-09,10800.32082669,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-10,10936.46777627,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-13,11126.44681454,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-14,11324.44514795,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-15,11461.27306376,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-16,11571.82044282,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-17,11491.57713135,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-20,11430.69525623,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-21,11535.74815097,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-22,11726.65362874,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-23,11856.43651435,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-24,11923.02971884,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-27,12105.43730393,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-28,12156.07398598,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-29,12214.06603476,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-04-30,12243.34129835,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-04,12413.03319482,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-05,12442.31572418,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-06,12588.20234374,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-07,12658.72162917,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-08,12457.86699057,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-11,12475.05935416,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-12,12566.07720425,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-13,12654.06189486,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-14,12714.67867961,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-15,12703.78616254,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-18,12789.51775452,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-19,12942.45193796,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-20,13100.06880147,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-21,13211.76723760,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-22,13145.67656582,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-25,13189.98299726,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-26,13295.61906147,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-27,13369.90097550,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-28,13454.59596439,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-05-29,13482.87000435,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-01,13671.27995718,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-02,13878.82217728,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-03,14029.27079454,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-04,14123.00874405,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-05,14126.10800411,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-08,14191.55431830,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-09,14286.37577543,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-10,14369.53511811,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-11,14438.68735753,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-12,14535.79989204,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-15,14607.71548784,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-16,14639.51216264,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-17,14751.03559271,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-18,14829.10960306,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-19,14792.99517720,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-23,14688.45650070,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-24,14399.71876069,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-25,14232.48786555,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-26,13870.49624743,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-29,13604.22100831,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-06-30,13355.03814173,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-01,13288.18572775,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-02,12938.27661966,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-03,12449.76682669,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-06,11514.09843974,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-07,10530.97367290,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-08,9408.70474994,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-09,9278.49404820,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-10,9323.05971025,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-13,9342.71207261,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-14,9367.54623345,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-15,9205.24732197,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-16,9183.96130560,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-17,9213.38704319,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-20,9213.48386943,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-21,9286.15710814,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-22,9288.81478891,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-23,9413.69680547,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-24,9408.22832963,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-27,9193.73759165,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-28,8874.62793572,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-29,8817.33008327,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-30,8816.52186879,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-07-31,8599.70601967,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-03,8324.75432082,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-04,8421.08030431,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-05,8423.01741836,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-06,8398.38718760,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-07,8456.29259242,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-10,8612.23721255,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-11,8701.03319713,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-12,8737.94479627,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-13,8827.74372393,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-14,8860.85989804,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-17,8945.06794785,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-18,8798.99884284,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-19,8754.42817227,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-20,8692.28227066,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-21,8486.30862572,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-24,7959.43105071,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-25,7405.36035623,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-26,7065.22058254,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-27,6850.22556433,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-28,6831.18490904,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-08-31,6731.27713583,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-01,6428.34471301,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-02,6062.66170176,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-07,6158.72695111,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-08,6133.26503591,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-09,6223.02002741,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-10,6198.85682685,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-11,6188.50315756,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-14,5998.79253495,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-15,5871.14144804,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-16,5881.77192339,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-17,5904.67294488,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-18,5889.29671900,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-21,5896.11425721,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-22,5901.05583869,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-23,5881.55766896,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-24,5880.59276593,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-25,5791.63991185,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-28,5781.37194581,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-29,5734.30370272,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-09-30,5651.07689421,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-08,5734.23934505,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-09,5738.34927910,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-12,5908.26463139,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-13,5923.59492869,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-14,5954.65800492,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-15,6008.62476185,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-16,6024.83217134,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-19,6084.23367347,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-20,6145.65648086,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-21,6095.97972675,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-22,6148.55939334,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-23,6187.15633159,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-26,6254.45402262,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-27,6280.33239007,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-28,6259.71542441,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-29,6284.13061152,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-10-30,6268.61304247,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-02,6245.80223050,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-03,6246.41794601,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-04,6364.55607760,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-05,6487.56449213,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-06,6573.55073852,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-09,6788.46032704,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-10,6928.49446365,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-11,6985.88480945,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-12,7042.64669504,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-13,7040.17531196,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-16,7097.65973662,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-17,7191.46385419,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-18,7181.28393345,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-19,7236.77944809,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-20,7274.83864902,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-23,7249.44067772,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-24,7243.56454195,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-25,7228.71325612,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-26,7215.62735545,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-27,7075.71655449,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-11-30,7057.12846824,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-01,7075.73181220,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-02,7057.19889489,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-03,7012.15140017,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-04,6892.29679014,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-07,6886.43130171,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-08,6835.38869003,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-09,6818.76332446,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-10,6801.81466516,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-11,6791.72485848,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-14,6867.34828731,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-15,6869.03667749,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-16,6872.94173008,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-17,6855.14996801,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-18,6850.13347232,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-21,6902.04973913,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-22,6945.84343597,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-23,7015.76990450,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-24,7040.55938831,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-25,7029.06554042,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-28,6908.42371910,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-29,6896.99599137,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-30,6906.24418175,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2015-12-31,6805.22261155,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-08-03T09:11:06+00:00
2016-01-04,6742.50015171,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-05,6624.24991011,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-06,6596.59894611,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-07,6536.19923734,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-08,6409.40954450,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-11,6222.58836431,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-12,6104.86743606,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-13,6004.45497232,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-14,5941.63365933,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-15,5854.78803003,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-18,5840.10365373,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-19,5834.01330073,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-20,5819.73101059,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-21,5779.82711229,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-22,5747.03509699,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-25,5730.53955612,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-26,5589.48682056,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-27,5463.09759767,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-28,5373.99576006,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-01-29,5330.33638244,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-01,5283.84301655,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-02,5288.45887864,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-03,5264.28042632,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-04,5243.37017843,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-05,5140.93133618,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-15,5152.56205943,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-16,5182.15198164,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
2016-02-17,5187.78341837,https://datacenter-web.eastmoney.com/api/data/v1/get,2026-07-22T01:02:06+00:00
